month,day,hour,FuelCategory,GroupCount,mean_TimeStamp,mean_GenMW
12,26,7,Nuclear,12,12/26/2019 07:27:30,5419.91666666667
12,26,7,Other Fossil Fuels,12,12/26/2019 07:27:30,1
12,26,7,Other Renewables,12,12/26/2019 07:27:30,264.083333333333
12,26,7,Wind,12,12/26/2019 07:27:30,499.5
12,26,8,Dual Fuel,12,12/26/2019 08:27:30,3154.66666666667
12,26,8,Hydro,12,12/26/2019 08:27:30,3834.75
12,26,8,Natural Gas,12,12/26/2019 08:27:30,2749.16666666667
12,26,8,Nuclear,12,12/26/2019 08:27:30,5416.83333333333
12,26,8,Other Fossil Fuels,12,12/26/2019 08:27:30,1
12,26,8,Other Renewables,12,12/26/2019 08:27:30,265.333333333333
12,26,8,Wind,12,12/26/2019 08:27:30,576.083333333333
12,26,9,Dual Fuel,12,12/26/2019 09:27:30,3441.91666666667
12,26,9,Hydro,12,12/26/2019 09:27:30,3835.66666666667
12,26,9,Natural Gas,12,12/26/2019 09:27:30,2901.75
12,26,9,Nuclear,12,12/26/2019 09:27:30,5415.41666666667
12,26,9,Other Fossil Fuels,12,12/26/2019 09:27:30,1
12,26,9,Other Renewables,12,12/26/2019 09:27:30,269.666666666667
12,26,9,Wind,12,12/26/2019 09:27:30,570.083333333333
12,26,10,Dual Fuel,12,12/26/2019 10:27:30,3178.75
12,26,10,Hydro,12,12/26/2019 10:27:30,3839.41666666667
12,26,10,Natural Gas,12,12/26/2019 10:27:30,3080.75
12,26,10,Nuclear,12,12/26/2019 10:27:30,5417.41666666667
12,26,10,Other Fossil Fuels,12,12/26/2019 10:27:30,1
12,26,10,Other Renewables,12,12/26/2019 10:27:30,270
12,26,10,Wind,12,12/26/2019 10:27:30,567.25
12,26,11,Dual Fuel,12,12/26/2019 11:27:30,3057.41666666667
12,26,11,Hydro,12,12/26/2019 11:27:30,3917
12,26,11,Natural Gas,12,12/26/2019 11:27:30,3093.83333333333
12,26,11,Nuclear,12,12/26/2019 11:27:30,5416.33333333333
12,26,11,Other Fossil Fuels,12,12/26/2019 11:27:30,1
12,26,11,Other Renewables,12,12/26/2019 11:27:30,273.166666666667
12,26,11,Wind,12,12/26/2019 11:27:30,516.166666666667
12,26,12,Dual Fuel,12,12/26/2019 12:27:30,3013.33333333333
12,26,12,Hydro,12,12/26/2019 12:27:30,3903.41666666667
12,26,12,Natural Gas,12,12/26/2019 12:27:30,2867.08333333333
12,26,12,Nuclear,12,12/26/2019 12:27:30,5416.5
12,26,12,Other Fossil Fuels,12,12/26/2019 12:27:30,4.5
12,26,12,Other Renewables,12,12/26/2019 12:27:30,274.166666666667
12,26,12,Wind,12,12/26/2019 12:27:30,532.916666666667
12,26,13,Dual Fuel,12,12/26/2019 13:27:30,2814.75
12,26,13,Hydro,12,12/26/2019 13:27:30,3900.25
12,26,13,Natural Gas,12,12/26/2019 13:27:30,2818.91666666667
12,26,13,Nuclear,12,12/26/2019 13:27:30,5415.33333333333
12,26,13,Other Fossil Fuels,12,12/26/2019 13:27:30,57
12,26,13,Other Renewables,12,12/26/2019 13:27:30,273.5
12,26,13,Wind,12,12/26/2019 13:27:30,559.5
12,26,14,Dual Fuel,12,12/26/2019 14:27:30,3009.66666666667
12,26,14,Hydro,12,12/26/2019 14:27:30,3882
12,26,14,Natural Gas,12,12/26/2019 14:27:30,2816.91666666667
12,26,14,Nuclear,12,12/26/2019 14:27:30,5416.16666666667
12,26,14,Other Fossil Fuels,12,12/26/2019 14:27:30,57
12,26,14,Other Renewables,12,12/26/2019 14:27:30,274
12,26,14,Wind,12,12/26/2019 14:27:30,720.666666666667
12,26,15,Dual Fuel,12,12/26/2019 15:27:30,3209.08333333333
12,26,15,Hydro,12,12/26/2019 15:27:30,3954.58333333333
12,26,15,Natural Gas,12,12/26/2019 15:27:30,2840.5
12,26,15,Nuclear,12,12/26/2019 15:27:30,5415.58333333333
12,26,15,Other Fossil Fuels,12,12/26/2019 15:27:30,26.4166666666667
12,26,15,Other Renewables,12,12/26/2019 15:27:30,268.916666666667
12,26,15,Wind,12,12/26/2019 15:27:30,814
12,26,16,Dual Fuel,12,12/26/2019 16:27:30,3539.91666666667
12,26,16,Hydro,12,12/26/2019 16:27:30,3966.33333333333
12,26,16,Natural Gas,12,12/26/2019 16:27:30,3262.08333333333
12,26,16,Nuclear,12,12/26/2019 16:27:30,5414.58333333333
12,26,16,Other Fossil Fuels,12,12/26/2019 16:27:30,1
12,26,16,Other Renewables,12,12/26/2019 16:27:30,269.833333333333
12,26,16,Wind,12,12/26/2019 16:27:30,881.5
12,26,17,Dual Fuel,12,12/26/2019 17:27:30,3952.66666666667
12,26,17,Hydro,12,12/26/2019 17:27:30,3991
12,26,17,Natural Gas,12,12/26/2019 17:27:30,3516.91666666667
12,26,17,Nuclear,12,12/26/2019 17:27:30,5413.5
12,26,17,Other Fossil Fuels,12,12/26/2019 17:27:30,1
12,26,17,Other Renewables,12,12/26/2019 17:27:30,271.166666666667
12,26,17,Wind,12,12/26/2019 17:27:30,955.5
12,26,18,Dual Fuel,14,12/26/2019 18:28:46,4058
12,26,18,Hydro,14,12/26/2019 18:28:46,3990.64285714286
12,26,18,Natural Gas,14,12/26/2019 18:28:46,3461.5
12,26,18,Nuclear,14,12/26/2019 18:28:46,5412.42857142857
12,26,18,Other Fossil Fuels,14,12/26/2019 18:28:46,1
12,26,18,Other Renewables,14,12/26/2019 18:28:46,270
12,26,18,Wind,14,12/26/2019 18:28:46,976.5
12,26,19,Dual Fuel,12,12/26/2019 19:27:30,3878.41666666667
12,26,19,Hydro,12,12/26/2019 19:27:30,3984.91666666667
12,26,19,Natural Gas,12,12/26/2019 19:27:30,3404
12,26,19,Nuclear,12,12/26/2019 19:27:30,5413.75
12,26,19,Other Fossil Fuels,12,12/26/2019 19:27:30,1
12,26,19,Other Renewables,12,12/26/2019 19:27:30,269.583333333333
12,26,19,Wind,12,12/26/2019 19:27:30,1007.83333333333
12,26,20,Dual Fuel,12,12/26/2019 20:27:30,3554.16666666667
12,26,20,Hydro,12,12/26/2019 20:27:30,3947.25
12,26,20,Natural Gas,12,12/26/2019 20:27:30,3293.41666666667
12,26,20,Nuclear,12,12/26/2019 20:27:30,5413.75
12,26,20,Other Fossil Fuels,12,12/26/2019 20:27:30,1
12,26,20,Other Renewables,12,12/26/2019 20:27:30,272.333333333333
12,26,20,Wind,12,12/26/2019 20:27:30,1113.16666666667
12,26,21,Dual Fuel,13,12/26/2019 21:27:26,3133.84615384615
12,26,21,Hydro,13,12/26/2019 21:27:26,3734.38461538462
12,26,21,Natural Gas,13,12/26/2019 21:27:26,2947.38461538462
12,26,21,Nuclear,13,12/26/2019 21:27:26,5415.07692307692
12,26,21,Other Fossil Fuels,13,12/26/2019 21:27:26,1
12,26,21,Other Renewables,13,12/26/2019 21:27:26,270.692307692308
12,26,21,Wind,13,12/26/2019 21:27:26,1278.30769230769
12,26,22,Dual Fuel,14,12/26/2019 22:27:56,2905.64285714286
12,26,22,Hydro,14,12/26/2019 22:27:56,3612.57142857143
12,26,22,Natural Gas,14,12/26/2019 22:27:56,2523.07142857143
12,26,22,Nuclear,14,12/26/2019 22:27:56,5414.57142857143
12,26,22,Other Fossil Fuels,14,12/26/2019 22:27:56,1
12,26,22,Other Renewables,14,12/26/2019 22:27:56,270.071428571429
12,26,22,Wind,14,12/26/2019 22:27:56,1101.21428571429
12,26,23,Dual Fuel,14,12/26/2019 23:25:36,2853.07142857143
12,26,23,Hydro,14,12/26/2019 23:25:36,3350.28571428571
12,26,23,Natural Gas,14,12/26/2019 23:25:36,2116.35714285714
12,26,23,Nuclear,14,12/26/2019 23:25:36,5414
12,26,23,Other Fossil Fuels,14,12/26/2019 23:25:36,1
12,26,23,Other Renewables,14,12/26/2019 23:25:36,273.642857142857
12,26,23,Wind,14,12/26/2019 23:25:36,1061
12,27,0,Dual Fuel,11,12/27/2019 00:30:00,2877
12,27,0,Hydro,11,12/27/2019 00:30:00,2636.81818181818
12,27,0,Natural Gas,11,12/27/2019 00:30:00,1689
12,27,0,Nuclear,11,12/27/2019 00:30:00,5414
12,27,0,Other Fossil Fuels,11,12/27/2019 00:30:00,1
12,27,0,Other Renewables,11,12/27/2019 00:30:00,271.454545454545
12,27,0,Wind,11,12/27/2019 00:30:00,1001.54545454545
12,27,1,Dual Fuel,12,12/27/2019 01:27:30,2769.33333333333
12,27,1,Hydro,12,12/27/2019 01:27:30,2396.91666666667
12,27,1,Natural Gas,12,12/27/2019 01:27:30,1536.5
12,27,1,Nuclear,12,12/27/2019 01:27:30,5413
12,27,1,Other Fossil Fuels,12,12/27/2019 01:27:30,1
12,27,1,Other Renewables,12,12/27/2019 01:27:30,275.666666666667
12,27,1,Wind,12,12/27/2019 01:27:30,1058.16666666667
12,27,2,Dual Fuel,12,12/27/2019 02:27:30,2589
12,27,2,Hydro,12,12/27/2019 02:27:30,2349.25
12,27,2,Natural Gas,12,12/27/2019 02:27:30,1478.58333333333
12,27,2,Nuclear,12,12/27/2019 02:27:30,5413
12,27,2,Other Fossil Fuels,12,12/27/2019 02:27:30,1
12,27,2,Other Renewables,12,12/27/2019 02:27:30,273.833333333333
12,27,2,Wind,12,12/27/2019 02:27:30,1041.16666666667
12,27,3,Dual Fuel,12,12/27/2019 03:27:30,2434.75
12,27,3,Hydro,12,12/27/2019 03:27:30,2408.75
12,27,3,Natural Gas,12,12/27/2019 03:27:30,1462.08333333333
12,27,3,Nuclear,12,12/27/2019 03:27:30,5412.16666666667
12,27,3,Other Fossil Fuels,12,12/27/2019 03:27:30,1
12,27,3,Other Renewables,12,12/27/2019 03:27:30,273.666666666667
12,27,3,Wind,12,12/27/2019 03:27:30,1071.83333333333
12,27,4,Dual Fuel,12,12/27/2019 04:27:30,2442.33333333333
12,27,4,Hydro,12,12/27/2019 04:27:30,2616.83333333333
12,27,4,Natural Gas,12,12/27/2019 04:27:30,1453.91666666667
12,27,4,Nuclear,12,12/27/2019 04:27:30,5412.66666666667
12,27,4,Other Fossil Fuels,12,12/27/2019 04:27:30,1
12,27,4,Other Renewables,12,12/27/2019 04:27:30,273.333333333333
12,27,4,Wind,12,12/27/2019 04:27:30,1073.66666666667
12,27,5,Dual Fuel,12,12/27/2019 05:27:30,2540.58333333333
12,27,5,Hydro,12,12/27/2019 05:27:30,2964.41666666667
12,27,5,Natural Gas,12,12/27/2019 05:27:30,1509
12,27,5,Nuclear,12,12/27/2019 05:27:30,5413.5
12,27,5,Other Fossil Fuels,12,12/27/2019 05:27:30,1
12,27,5,Other Renewables,12,12/27/2019 05:27:30,272.333333333333
12,27,5,Wind,12,12/27/2019 05:27:30,1085.41666666667
12,27,6,Dual Fuel,12,12/27/2019 06:27:30,2773
12,27,6,Hydro,12,12/27/2019 06:27:30,3576.08333333333
12,27,6,Natural Gas,12,12/27/2019 06:27:30,1865.33333333333
12,27,6,Nuclear,12,12/27/2019 06:27:30,5409.58333333333
12,27,6,Other Fossil Fuels,12,12/27/2019 06:27:30,1
12,27,6,Other Renewables,12,12/27/2019 06:27:30,270.333333333333
12,27,6,Wind,12,12/27/2019 06:27:30,1107.91666666667
12,27,7,Dual Fuel,14,12/27/2019 07:25:41,3234.92857142857
12,27,7,Hydro,14,12/27/2019 07:25:41,3918.71428571429
12,27,7,Natural Gas,14,12/27/2019 07:25:41,2274.64285714286
12,27,7,Nuclear,14,12/27/2019 07:25:41,5413.21428571429
12,27,7,Other Fossil Fuels,14,12/27/2019 07:25:41,1
12,27,7,Other Renewables,14,12/27/2019 07:25:41,267.857142857143
12,27,7,Wind,14,12/27/2019 07:25:41,1144.5
12,27,8,Dual Fuel,12,12/27/2019 08:27:30,2927.91666666667
12,27,8,Hydro,12,12/27/2019 08:27:30,3966.66666666667
12,27,8,Natural Gas,12,12/27/2019 08:27:30,2723.75
12,27,8,Nuclear,12,12/27/2019 08:27:30,5411.25
12,27,8,Other Fossil Fuels,12,12/27/2019 08:27:30,1
12,27,8,Other Renewables,12,12/27/2019 08:27:30,281
12,27,8,Wind,12,12/27/2019 08:27:30,1162.66666666667
12,27,9,Dual Fuel,12,12/27/2019 09:27:30,3019
12,27,9,Hydro,12,12/27/2019 09:27:30,3995.33333333333
12,27,9,Natural Gas,12,12/27/2019 09:27:30,2846.91666666667
12,27,9,Nuclear,12,12/27/2019 09:27:30,5407.5
12,27,9,Other Fossil Fuels,12,12/27/2019 09:27:30,1
12,27,9,Other Renewables,12,12/27/2019 09:27:30,283
12,27,9,Wind,12,12/27/2019 09:27:30,1264.16666666667
12,27,10,Dual Fuel,12,12/27/2019 10:27:30,2842.75
12,27,10,Hydro,12,12/27/2019 10:27:30,4008.08333333333
12,27,10,Natural Gas,12,12/27/2019 10:27:30,3081.41666666667
12,27,10,Nuclear,12,12/27/2019 10:27:30,5405
12,27,10,Other Fossil Fuels,12,12/27/2019 10:27:30,1
12,27,10,Other Renewables,12,12/27/2019 10:27:30,295
12,27,10,Wind,12,12/27/2019 10:27:30,1319.5
12,27,11,Dual Fuel,12,12/27/2019 11:27:30,2958.75
12,27,11,Hydro,12,12/27/2019 11:27:30,3907.41666666667
12,27,11,Natural Gas,12,12/27/2019 11:27:30,3082.25
12,27,11,Nuclear,12,12/27/2019 11:27:30,5407.25
12,27,11,Other Fossil Fuels,12,12/27/2019 11:27:30,1
12,27,11,Other Renewables,12,12/27/2019 11:27:30,279.166666666667
12,27,11,Wind,12,12/27/2019 11:27:30,1306.83333333333
12,27,12,Dual Fuel,12,12/27/2019 12:27:30,2955.5
12,27,12,Hydro,12,12/27/2019 12:27:30,3940.58333333333
12,27,12,Natural Gas,12,12/27/2019 12:27:30,2936
12,27,12,Nuclear,12,12/27/2019 12:27:30,5404.25
12,27,12,Other Fossil Fuels,12,12/27/2019 12:27:30,1
12,27,12,Other Renewables,12,12/27/2019 12:27:30,282
12,27,12,Wind,12,12/27/2019 12:27:30,1419.66666666667
12,27,13,Dual Fuel,12,12/27/2019 13:27:30,3114
12,27,13,Hydro,12,12/27/2019 13:27:30,3951.33333333333
12,27,13,Natural Gas,12,12/27/2019 13:27:30,2975.5
12,27,13,Nuclear,12,12/27/2019 13:27:30,5405.08333333333
12,27,13,Other Fossil Fuels,12,12/27/2019 13:27:30,1
12,27,13,Other Renewables,12,12/27/2019 13:27:30,278.25
12,27,13,Wind,12,12/27/2019 13:27:30,1525.25
12,27,14,Dual Fuel,12,12/27/2019 14:27:30,3064.66666666667
12,27,14,Hydro,12,12/27/2019 14:27:30,3976.41666666667
12,27,14,Natural Gas,12,12/27/2019 14:27:30,3045.5
12,27,14,Nuclear,12,12/27/2019 14:27:30,5405.41666666667
12,27,14,Other Fossil Fuels,12,12/27/2019 14:27:30,1
12,27,14,Other Renewables,12,12/27/2019 14:27:30,273.916666666667
12,27,14,Wind,12,12/27/2019 14:27:30,1445
12,27,15,Dual Fuel,12,12/27/2019 15:27:30,3109.5
12,27,15,Hydro,12,12/27/2019 15:27:30,3982.75
12,27,15,Natural Gas,12,12/27/2019 15:27:30,2962
12,27,15,Nuclear,12,12/27/2019 15:27:30,5404.5
12,27,15,Other Fossil Fuels,12,12/27/2019 15:27:30,1
12,27,15,Other Renewables,12,12/27/2019 15:27:30,268.333333333333
12,27,15,Wind,12,12/27/2019 15:27:30,1413
12,27,16,Dual Fuel,12,12/27/2019 16:27:30,3627.66666666667
12,27,16,Hydro,12,12/27/2019 16:27:30,4025.41666666667
12,27,16,Natural Gas,12,12/27/2019 16:27:30,3292.83333333333
12,27,16,Nuclear,12,12/27/2019 16:27:30,5408.41666666667
12,27,16,Other Fossil Fuels,12,12/27/2019 16:27:30,1
12,27,16,Other Renewables,12,12/27/2019 16:27:30,268.083333333333
12,27,16,Wind,12,12/27/2019 16:27:30,1287
12,27,17,Dual Fuel,12,12/27/2019 17:27:30,4104
12,27,17,Hydro,12,12/27/2019 17:27:30,3998.75
12,27,17,Natural Gas,12,12/27/2019 17:27:30,3248.75
12,27,17,Nuclear,12,12/27/2019 17:27:30,5409.58333333333
12,27,17,Other Fossil Fuels,12,12/27/2019 17:27:30,1
12,27,17,Other Renewables,12,12/27/2019 17:27:30,271.583333333333
12,27,17,Wind,12,12/27/2019 17:27:30,1224
12,27,18,Dual Fuel,12,12/27/2019 18:27:30,3874.75
12,27,18,Hydro,12,12/27/2019 18:27:30,4048.41666666667
12,27,18,Natural Gas,12,12/27/2019 18:27:30,3349.16666666667
12,27,18,Nuclear,12,12/27/2019 18:27:30,5408.83333333333
12,27,18,Other Fossil Fuels,12,12/27/2019 18:27:30,1
12,27,18,Other Renewables,12,12/27/2019 18:27:30,271
12,27,18,Wind,12,12/27/2019 18:27:30,1107.16666666667
12,27,19,Dual Fuel,12,12/27/2019 19:27:30,3512.41666666667
12,27,19,Hydro,12,12/27/2019 19:27:30,4039.41666666667
12,27,19,Natural Gas,12,12/27/2019 19:27:30,3352.66666666667
12,27,19,Nuclear,12,12/27/2019 19:27:30,5412.25
12,27,19,Other Fossil Fuels,12,12/27/2019 19:27:30,1
12,27,19,Other Renewables,12,12/27/2019 19:27:30,270.166666666667
12,27,19,Wind,12,12/27/2019 19:27:30,1017.08333333333
12,27,20,Dual Fuel,14,12/27/2019 20:26:26,3178.64285714286
12,27,20,Hydro,14,12/27/2019 20:26:26,4028.14285714286
12,27,20,Natural Gas,14,12/27/2019 20:26:26,3102.85714285714
12,27,20,Nuclear,14,12/27/2019 20:26:26,5412.42857142857
12,27,20,Other Fossil Fuels,14,12/27/2019 20:26:26,1
12,27,20,Other Renewables,14,12/27/2019 20:26:26,272
12,27,20,Wind,14,12/27/2019 20:26:26,918
12,27,21,Dual Fuel,12,12/27/2019 21:27:30,3129.75
12,27,21,Hydro,12,12/27/2019 21:27:30,3794.5
12,27,21,Natural Gas,12,12/27/2019 21:27:30,3051.33333333333
12,27,21,Nuclear,12,12/27/2019 21:27:30,5415.83333333333
12,27,21,Other Fossil Fuels,12,12/27/2019 21:27:30,1
12,27,21,Other Renewables,12,12/27/2019 21:27:30,271.5
12,27,21,Wind,12,12/27/2019 21:27:30,770.083333333333
12,27,22,Dual Fuel,12,12/27/2019 22:27:30,2683.25
12,27,22,Hydro,12,12/27/2019 22:27:30,3670.66666666667
12,27,22,Natural Gas,12,12/27/2019 22:27:30,2608.08333333333
12,27,22,Nuclear,12,12/27/2019 22:27:30,5413.66666666667
12,27,22,Other Fossil Fuels,12,12/27/2019 22:27:30,1
12,27,22,Other Renewables,12,12/27/2019 22:27:30,272.25
12,27,22,Wind,12,12/27/2019 22:27:30,728.916666666667
12,27,23,Dual Fuel,12,12/27/2019 23:27:30,2156.16666666667
12,27,23,Hydro,12,12/27/2019 23:27:30,3513.91666666667
12,27,23,Natural Gas,12,12/27/2019 23:27:30,2465
12,27,23,Nuclear,12,12/27/2019 23:27:30,5412
12,27,23,Other Fossil Fuels,12,12/27/2019 23:27:30,1
12,27,23,Other Renewables,12,12/27/2019 23:27:30,270.5
12,27,23,Wind,12,12/27/2019 23:27:30,707.083333333333
12,28,0,Dual Fuel,11,12/28/2019 00:30:00,1994.90909090909
12,28,0,Hydro,11,12/28/2019 00:30:00,3182.27272727273
12,28,0,Natural Gas,11,12/28/2019 00:30:00,1775.90909090909
12,28,0,Nuclear,11,12/28/2019 00:30:00,5411.18181818182
12,28,0,Other Fossil Fuels,11,12/28/2019 00:30:00,1
12,28,0,Other Renewables,11,12/28/2019 00:30:00,271.636363636364
12,28,0,Wind,11,12/28/2019 00:30:00,772.545454545455
12,28,1,Dual Fuel,12,12/28/2019 01:27:30,1866
12,28,1,Hydro,12,12/28/2019 01:27:30,2912
12,28,1,Natural Gas,12,12/28/2019 01:27:30,1687.91666666667
12,28,1,Nuclear,12,12/28/2019 01:27:30,5411.75
12,28,1,Other Fossil Fuels,12,12/28/2019 01:27:30,1
12,28,1,Other Renewables,12,12/28/2019 01:27:30,271.75
12,28,1,Wind,12,12/28/2019 01:27:30,925.5
12,28,2,Dual Fuel,12,12/28/2019 02:27:30,1811.33333333333
12,28,2,Hydro,12,12/28/2019 02:27:30,2834.08333333333
12,28,2,Natural Gas,12,12/28/2019 02:27:30,1657.5
12,28,2,Nuclear,12,12/28/2019 02:27:30,5412.5
12,28,2,Other Fossil Fuels,12,12/28/2019 02:27:30,1
12,28,2,Other Renewables,12,12/28/2019 02:27:30,272
12,28,2,Wind,12,12/28/2019 02:27:30,909.666666666667
12,28,3,Dual Fuel,12,12/28/2019 03:27:30,1767.33333333333
12,28,3,Hydro,12,12/28/2019 03:27:30,2793.33333333333
12,28,3,Natural Gas,12,12/28/2019 03:27:30,1640.16666666667
12,28,3,Nuclear,12,12/28/2019 03:27:30,5413
12,28,3,Other Fossil Fuels,12,12/28/2019 03:27:30,1
12,28,3,Other Renewables,12,12/28/2019 03:27:30,272.5
12,28,3,Wind,12,12/28/2019 03:27:30,872.416666666667
12,28,4,Dual Fuel,12,12/28/2019 04:27:30,1906.08333333333
12,28,4,Hydro,12,12/28/2019 04:27:30,2825.5
12,28,4,Natural Gas,12,12/28/2019 04:27:30,1565.33333333333
12,28,4,Nuclear,12,12/28/2019 04:27:30,5412.91666666667
12,28,4,Other Fossil Fuels,12,12/28/2019 04:27:30,1
12,28,4,Other Renewables,12,12/28/2019 04:27:30,273.166666666667
12,28,4,Wind,12,12/28/2019 04:27:30,905.166666666667
12,28,5,Dual Fuel,12,12/28/2019 05:27:30,2132.66666666667
12,28,5,Hydro,12,12/28/2019 05:27:30,2973.91666666667
12,28,5,Natural Gas,12,12/28/2019 05:27:30,1774.75
12,28,5,Nuclear,12,12/28/2019 05:27:30,5413.58333333333
12,28,5,Other Fossil Fuels,12,12/28/2019 05:27:30,1
12,28,5,Other Renewables,12,12/28/2019 05:27:30,273.083333333333
12,28,5,Wind,12,12/28/2019 05:27:30,864.666666666667
12,28,6,Dual Fuel,12,12/28/2019 06:27:30,2344.5
12,28,6,Hydro,12,12/28/2019 06:27:30,3431.5
12,28,6,Natural Gas,12,12/28/2019 06:27:30,2047.83333333333
12,28,6,Nuclear,12,12/28/2019 06:27:30,5413.33333333333
12,28,6,Other Fossil Fuels,12,12/28/2019 06:27:30,1
12,28,6,Other Renewables,12,12/28/2019 06:27:30,273.916666666667
12,28,6,Wind,12,12/28/2019 06:27:30,803.166666666667
12,28,7,Dual Fuel,12,12/28/2019 07:27:30,2733.41666666667
12,28,7,Hydro,12,12/28/2019 07:27:30,3475.33333333333
12,28,7,Natural Gas,12,12/28/2019 07:27:30,2314.58333333333
12,28,7,Nuclear,12,12/28/2019 07:27:30,5414.75
12,28,7,Other Fossil Fuels,12,12/28/2019 07:27:30,1
12,28,7,Other Renewables,12,12/28/2019 07:27:30,274.583333333333
12,28,7,Wind,12,12/28/2019 07:27:30,726.583333333333
12,28,8,Dual Fuel,12,12/28/2019 08:27:30,2625.41666666667
12,28,8,Hydro,12,12/28/2019 08:27:30,3499.41666666667
12,28,8,Natural Gas,12,12/28/2019 08:27:30,2822.33333333333
12,28,8,Nuclear,12,12/28/2019 08:27:30,5414.16666666667
12,28,8,Other Fossil Fuels,12,12/28/2019 08:27:30,1
12,28,8,Other Renewables,12,12/28/2019 08:27:30,275.083333333333
12,28,8,Wind,12,12/28/2019 08:27:30,668.416666666667
12,28,9,Dual Fuel,12,12/28/2019 09:27:30,2708.25
12,28,9,Hydro,12,12/28/2019 09:27:30,3570.08333333333
12,28,9,Natural Gas,12,12/28/2019 09:27:30,3027.91666666667
12,28,9,Nuclear,12,12/28/2019 09:27:30,5417.83333333333
12,28,9,Other Fossil Fuels,12,12/28/2019 09:27:30,1
12,28,9,Other Renewables,12,12/28/2019 09:27:30,285.083333333333
12,28,9,Wind,12,12/28/2019 09:27:30,647.5
12,28,10,Dual Fuel,12,12/28/2019 10:27:30,2628.33333333333
12,28,10,Hydro,12,12/28/2019 10:27:30,3863.66666666667
12,28,10,Natural Gas,12,12/28/2019 10:27:30,3202.08333333333
12,28,10,Nuclear,12,12/28/2019 10:27:30,5411.08333333333
12,28,10,Other Fossil Fuels,12,12/28/2019 10:27:30,1
12,28,10,Other Renewables,12,12/28/2019 10:27:30,285.666666666667
12,28,10,Wind,12,12/28/2019 10:27:30,546.083333333333
12,28,11,Dual Fuel,12,12/28/2019 11:27:30,2706.5
12,28,11,Hydro,12,12/28/2019 11:27:30,3788.16666666667
12,28,11,Natural Gas,12,12/28/2019 11:27:30,3305.5
12,28,11,Nuclear,12,12/28/2019 11:27:30,5411.08333333333
12,28,11,Other Fossil Fuels,12,12/28/2019 11:27:30,1
12,28,11,Other Renewables,12,12/28/2019 11:27:30,284.916666666667
12,28,11,Wind,12,12/28/2019 11:27:30,513.75
12,28,12,Dual Fuel,12,12/28/2019 12:27:30,2610.83333333333
12,28,12,Hydro,12,12/28/2019 12:27:30,3726.25
12,28,12,Natural Gas,12,12/28/2019 12:27:30,3244.91666666667
12,28,12,Nuclear,12,12/28/2019 12:27:30,5412.16666666667
12,28,12,Other Fossil Fuels,12,12/28/2019 12:27:30,1
12,28,12,Other Renewables,12,12/28/2019 12:27:30,277.833333333333
12,28,12,Wind,12,12/28/2019 12:27:30,506.5
12,28,13,Dual Fuel,12,12/28/2019 13:27:30,2598.16666666667
12,28,13,Hydro,12,12/28/2019 13:27:30,3706.5
12,28,13,Natural Gas,12,12/28/2019 13:27:30,2993.5
12,28,13,Nuclear,12,12/28/2019 13:27:30,5412.66666666667
12,28,13,Other Fossil Fuels,12,12/28/2019 13:27:30,1
12,28,13,Other Renewables,12,12/28/2019 13:27:30,277.666666666667
12,28,13,Wind,12,12/28/2019 13:27:30,570.5
12,28,14,Dual Fuel,12,12/28/2019 14:27:30,2605.41666666667
12,28,14,Hydro,12,12/28/2019 14:27:30,3780.66666666667
12,28,14,Natural Gas,12,12/28/2019 14:27:30,3041.75
12,28,14,Nuclear,12,12/28/2019 14:27:30,5412.83333333333
12,28,14,Other Fossil Fuels,12,12/28/2019 14:27:30,1
12,28,14,Other Renewables,12,12/28/2019 14:27:30,280
12,28,14,Wind,12,12/28/2019 14:27:30,464.75
12,28,15,Dual Fuel,12,12/28/2019 15:27:30,2676.5
12,28,15,Hydro,12,12/28/2019 15:27:30,3804.33333333333
12,28,15,Natural Gas,12,12/28/2019 15:27:30,3133.33333333333
12,28,15,Nuclear,12,12/28/2019 15:27:30,5413.25
12,28,15,Other Fossil Fuels,12,12/28/2019 15:27:30,1
12,28,15,Other Renewables,12,12/28/2019 15:27:30,278.416666666667
12,28,15,Wind,12,12/28/2019 15:27:30,515.583333333333
12,28,16,Dual Fuel,12,12/28/2019 16:27:30,2931.83333333333
12,28,16,Hydro,12,12/28/2019 16:27:30,3854.66666666667
12,28,16,Natural Gas,12,12/28/2019 16:27:30,3285.16666666667
12,28,16,Nuclear,12,12/28/2019 16:27:30,5410.16666666667
12,28,16,Other Fossil Fuels,12,12/28/2019 16:27:30,1
12,28,16,Other Renewables,12,12/28/2019 16:27:30,273.5
12,28,16,Wind,12,12/28/2019 16:27:30,542.916666666667
12,28,17,Dual Fuel,12,12/28/2019 17:27:30,3389.83333333333
12,28,17,Hydro,12,12/28/2019 17:27:30,3885.16666666667
12,28,17,Natural Gas,12,12/28/2019 17:27:30,3336.08333333333
12,28,17,Nuclear,12,12/28/2019 17:27:30,5412.58333333333
12,28,17,Other Fossil Fuels,12,12/28/2019 17:27:30,1
12,28,17,Other Renewables,12,12/28/2019 17:27:30,272.75
12,28,17,Wind,12,12/28/2019 17:27:30,674.333333333333
12,28,18,Dual Fuel,12,12/28/2019 18:27:30,3354.33333333333
12,28,18,Hydro,12,12/28/2019 18:27:30,3930
12,28,18,Natural Gas,12,12/28/2019 18:27:30,3361.91666666667
12,28,18,Nuclear,12,12/28/2019 18:27:30,5410.16666666667
